YEAR,USA_ATCF_ID,DELV
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,-2.0
1990,WP021990,-5.0
1990,WP021990,-3.0
1990,WP021990,0.0
1991,WP021991,-5.0
1991,WP021991,-3.0
1991,WP021991,0.0
1991,WP021991,0.0
1991,WP021991,0.0
1991,WP021991,-2.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-5.0
1991,WP021991,-9.0
1991,WP021991,-11.0
1991,WP021991,-5.0
1991,WP021991,0.0
1991,WP021991,0.0
1991,WP021991,0.0
1991,WP021991,0.0
1991,WP021991,0.0
1991,WP021991,-3.0
1991,WP021991,-6.0
1991,WP021991,-3.0
1991,WP021991,0.0
1992,WP021992,0.0
1992,WP021992,0.0
1992,WP021992,0.0
1992,WP021992,-2.0
1992,WP021992,-5.0
1992,WP021992,-5.0
1992,WP021992,-5.0
1992,WP021992,-3.0
1992,WP021992,0.0
1992,WP021992,-2.0
1992,WP021992,-5.0
1992,WP021992,-3.0
1992,WP021992,0.0
1992,WP021992,-5.0
1992,WP021992,-10.0
1992,WP021992,-7.0
1992,WP021992,-5.0
1992,WP021992,-5.0
1992,WP021992,-5.0
1992,WP021992,-5.0
1992,WP021992,-5.0
1992,WP021992,-8.0
1992,WP021992,-10.0
1992,WP021992,-10.0
1992,WP021992,-10.0
1992,WP021992,-7.0
1992,WP021992,-5.0
1992,WP021992,-8.0
1992,WP021992,-10.0
1992,WP021992,-5.0
1992,WP021992,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,-2.0
1993,WP021993,-5.0
1993,WP021993,-3.0
1993,WP021993,0.0
1993,WP021993,3.0
1993,WP021993,5.0
1993,WP021993,2.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,0.0
1993,WP021993,-2.0
1993,WP021993,-5.0
1993,WP021993,-5.0
1993,WP021993,-5.0
1993,WP021993,-5.0
1993,WP021993,-5.0
1993,WP021993,-5.0
1993,WP021993,-5.0
1993,WP021993,-3.0
1993,WP021993,0.0
1993,WP021993,-2.0
1993,WP021993,-5.0
1993,WP021993,-3.0
1993,WP021993,0.0
1993,WP021993,-2.0
1993,WP021993,-5.0
1994,WP021994,0.0
1994,WP021994,-2.0
1994,WP021994,-5.0
1994,WP021994,-8.0
1994,WP021994,-10.0
1994,WP021994,-7.0
1994,WP021994,-5.0
1994,WP021994,-5.0
1994,WP021994,-5.0
1994,WP021994,-3.0
1994,WP021994,0.0
1994,WP021994,0.0
1994,WP021994,0.0
1994,WP021994,3.0
1994,WP021994,5.0
1994,WP021994,2.0
1994,WP021994,0.0
1994,WP021994,0.0
1994,WP021994,0.0
1994,WP021994,0.0
1994,WP021994,0.0
